district_id,n_points,n_sampled,far_snap_dropped,isolated_dropped,max_snap_m,max_drive_min,from_lon,from_lat,to_lon,to_lat,max_route_mi,span_mi,span_drive_min,span_from_lon,span_from_lat,span_to_lon,span_to_lat,span_route_mi,geo_diameter_mi,max_drive_min_ferry,ferry_from_lon,ferry_from_lat,ferry_to_lon,ferry_to_lat,unreachable_pairs,total_pairs,largest_component,max_route_poly,span_route_poly
CA-03,24,72,5,0,3012,465,-120.548804,38.573819,-120.449379,39.445001,198.1,99.1,184.3,-121.435383,38.485684,-120.060588,39.44128,123.8,99.1,465,-120.548804,38.573819,-120.449379,39.445001,0,552,24,k}ljF~tw~U}@zs@byCoyC`d@mvJfbA}vBcbAzG~Kc|@klCxwAwfAsoEa|BxjD{cAavBqv@dmJ}s@|kC{p@e`@oLvqIxkAteAjSjmEi`Bp|BgtAfcJqgA_q@pGo}@czCu`@wbA|sA}tBos@i_D`t@avD_wVhn@{|GagBewGxo@umBin@ezF`oAykM_kDk`ZhXq~E}fCokCoPayAby@vAm@az@{qCyhJnoAevCkrD~nA}uAovDy{Gg~AwdEv_FcCdkGibBhJbVzuC}d@pw@w}AuyAuzHztD_bFsx@iyClqFkbBnp@adEkGwfFyrBc\rqFkiE~rBu`Jb~@idLaYcq@hsHrW`eG}tAtsAkIzeCbfBtyFloAnkMtAz{Kxo@h_Ae}CheKnhDdqOwjFciCoqDzhD_eNkyA_rAeuDdVihGc~A{wEd{Ay_C|bC_p@zZg{AznC_s@}pB}_Gxd@csAcmBs`Aeb@r_A,ov{iFbzddVu_ArbB{j@mrCkdHg@esA}yO_`EatJ{sAyv@{kGauPupUaxBa`I|xCmsG}hIa|A_`@e{Cy`JoxF_lCqkHwqHy~[_eMezMip\ozKg{KauHeyVh~CkcJuv@eqB_Bi{KgoAmnMwdBoxFzHudClvA_sAoYojGfs@}zIwxJs`ViLlfAkfD{]yrBkgCyoA|@xOuj@
CA-04,24,72,1,0,4937,286.1,-122.664218,38.814411,-121.077278,39.581178,180.9,125.3,252.7,-122.471856,38.128647,-121.077278,39.581178,165,125.3,286.1,-122.664218,38.814411,-121.077278,39.581178,0,552,24,a}{kFjztkVz}@r{@~kC_dDxNaiB~xBw~AljCddA`gJm~EvjDfy@`i@u|@jzAxrAvuCy]xpBwcCvrAnStuCcuKroEmiDck@ej@v}GujTotAwzDpc@_lGanBgUqYytCnyKacNrpAofFwdFeZmvG{oGee@}eIljCe|E}nA_WguCe~Kcsc@fo@igJsuAciBstE{@erc@umBsu@cxD`X_nWw_HqzEkAeAqhGciXb_@or@anH}o@vEemI_sLu}Dmj@cgKsqHirB_aJ{tCwqDbw@quEwoNclEqkAcoBg~HghBalAynDpCmrDomFsfDi`DqmJisEwbFq@kpB,a_vgFbhojVaeJuzDwxHfxBsdCk~]anKb`@srEm|SsjP}EhuA}pGccF{SyvG{pGyd@}dI`lCqvEyfFy{Lm{n@ke@ciBstE{@erc@kqg@u_IeAqhGciXb_@or@anHc~JglLyeQa}IehGwsObw@quEq{ZoeLogAgbJomFsfDevJubU
CA-05,24,72,20,0,4725,680,-120.065903,37.176298,-116.128767,35.810512,458.2,319.9,659.5,-116.128767,35.810512,-121.002252,38.326394,487.1,319.9,680,-120.065903,37.176298,-116.128767,35.810512,0,552,24,{~{aFzjy{UdtHfu@pv@owZuzSqwDi`LaiTsuIkkDkr@{eGbrCokLatEgzCy~HwXalDbgDyuNo|EupFduMigMq`AskCxtDgnGzBkyAaf@e]ofNgg@tvO|sAfeC{uD~gCkaBjfHlUqkEywMsuLgcD{_JjrBwiIokAawBbpGyf@cTs_OgyK_fL{PynZihMu}H|iC}|IqwBcsJx`VciFhvMowOxzTqsKxrDkdThuF{aJptBcjSx|G{_L`eScjF`cHcz\znXanH`fJ_`JfgVi}Ipwi@{d@ht^}sXljQktFje@}nKbqHsiP`ha@{cYhkEccQcoKocO|iDmvCtt@ieEayA{~@toCi}Hwl@cu_@klj@w_UgiGkjIhe@swHaoFgrKveOmrYljSgaE|{OwzYae@u{J|jLw}]gEuxPljF~wBd}DaeAb{IuyPtcJcpDlam@_aHrgB`wDtyJoz],ufqyExkxcUuyJnz]sgBawDmam@~`Hy_UxjVshL}q@s~Jbt{@}{OvzYmjSfaEeeOzpYlrMxw_@fqi@ddS`hAnoa@mvGx}UtoKzeOi~IpiVcq]`}T}|Hdt[abq@pk`@wsi@nb@w~z@do^ceH~x\aqSjaFwnGviLeePbus@_wh@nx^uklAx~Y}rDjlNuaK`xCdErrWos_@gOwvD|lHewR~uDknAvpLe~CeWpfCdiXmhUlzQqRpqSdbNvpF_e@~z[``LhiDhaAttMd`LrfIzcHbki@zkLxiHfsGvmQ_~AhxLhhSvcp@itAntI
CA-06,24,72,0,0,952,61.6,-121.582137,38.522612,-121.395184,38.814004,38,27.4,54.2,-121.564812,38.509707,-121.275199,38.834863,38.2,27.4,61.6,-121.582137,38.522612,-121.395184,38.814004,23,552,23,i}bjFjoaeVglAUWcd@kn@m@wUms@sq@qMiKgxCke@_Fmj@z}@sg@eKhCp}@iL~V}gFm~C}xCemHaWyrIfb@ajBt@}gA{d@wgA_TghBqbNo|Ow`@tEC|pAo[_Ici@li@adAtBJprH}yAFev@jeBy@|~@euC~Joe@ic@i`@oAcRrxA,ul`jF`c~dViLgFtN}h@mk@kVyQhPuqA@_|BqtB_RlToi@{Emj@z}@sg@eKhCp}@iL~VafFa|CyzCqoHaWyrIfb@ajBt@}gA{d@wgA_TghBacQw{Ra{C_jB}b@}eA_]n|Ai{AxxDku@vt@kmEkCzGcq@}Fm~@yb@f@xLk^
CA-07,24,72,0,0,3848,213.5,-120.837592,38.929353,-120.955284,38.163773,116.6,71.3,197.9,-121.027727,37.908761,-120.837592,38.929353,109.3,71.3,213.5,-120.837592,38.929353,-120.955284,38.163773,0,552,24,mkrlF|ap`Vh_AmjAjtAjyAnhAe~@rkErWvhDogB|yHPl}@l}@PmsAbr@jr@neFseB}Jt}Ab_C`dCbqBrzJdlD~|EfzR|aEjp@tbHzvA~nD|rIdv@zJdvCcvAdyCr_@~|L_z@`xH~mW~mZhdEejDdzYidMf|BOaPqgQ~fDc~Btw^yBilEeoSosEmpGwrC}gI_zLq[kIjhA,w`kfFhfuaV}aCNqlAlnVafj@xK_gDb~BxEhtPyn]fwMieEhwCkkWizY~y@axHs_@_}LbvAeyC{JevC}rIev@{vA_oDkp@ubHkpR_aE{rDe{EisBe_Kq_CybCdKq}AgeFzeBes@er@QlsAm}@m}@}yHQmhDlgB}kEqWohAd~@ktAkyAi_AljA
CA-08,24,72,2,0,3499,158.1,-122.242792,37.885618,-121.556598,38.491688,102.6,61.5,127.1,-122.424573,37.957253,-121.311086,38.104922,88.5,61.5,155.6,-122.242792,37.885618,-121.556598,38.491688,0,552,24,cpffFlpbiVsi@rfAol@pNwbAhqCoqBbmBoT|iAdi@jaA{s@df@gy@{Q}hBlh@mk@kv@ohCyy@qn@}`DcaGqoFqcBsjCscDtp@{}@aYtq@qhEftA}rAfo@qwDbcAofAwAwoAmrAfHuaDumCi|Aq^w|Fdj@mtG`lDo`De@ajA{oBydA_hDsc@mdJ|LyzFfxAwkCdAunMjlE}rE|cAw}BxFe}UzfCusDje@ecCcyAom@i^my@vgAc`G_BaxAg]my@iwBwkAoq@{{B_yGgf@`BqhF_r@cm@mzIxfKsuAr\ehBex@mp@v|AijSmK_Rat@mrC_pAqh@kjAogAzk@,yotfFp`fjVpsA}tA~v@}Ipb@klCcyB{fBwyBdVy^a^ix@o|Cmt@cn@t_@}hC{e@cf@s[oaCqcG}rFqcBsjCscDtp@e~@{Y~q@wgEftA}rAfo@qwDbcAofALulAsuAdEedDkoCw|A{\{{F`k@kiGbiD_eDjAudAk}A{oA}bEmb@o}IpJsjF`zAexCfBwtMzkEspE|cAw}BnGg`VrhC{uDjwDcgSdoBijGuKqhm@daAoL
CA-09,24,72,0,0,1092,102.1,-121.558575,38.058329,-121.347968,37.777485,34.1,26.8,49.8,-121.116068,37.743136,-121.156597,38.129957,28.7,49.1,102.1,-121.558575,38.058329,-121.347968,37.777485,386,552,10,qghgFb||dV|V_dCvt@cGvXm^zgAyg@~h@dJvKmd@r{@DvPgThi@zDsSbvAjVko@jb@pe@vb@yCvNba@|cAKpUpXp]qZlv@yKhQmg@zi@gMhc@~l@l_@pCpVy`@lcAiD|Rs}@v^mUbTzWnGsk@dVuPuBi\lwAsaApCeToy@i_Cn{@}w@hiFwy@|gAb_@`cAsQfiEaDxz@iO~BegApbBk@?cw@h]Qb@mwFoi@o_@h\m_Dqg@qm@,sujeFlnfbVhZrUidBbmCyrhA`s@dKnc@
CA-10,24,72,0,0,2418,124.5,-122.116849,37.69959,-121.561969,37.850945,60.8,37.9,101.6,-121.561969,37.850945,-122.216576,38.036758,48.5,37.9,124.5,-122.116849,37.69959,-121.561969,37.850945,0,552,24,mebeFh}ihVvMfA~fAceBwo@onAsKa|@}NJEa[fOFvOwr@uHgy@gp@_TgAsu@w]kSy_Diu@qdB_F{dAyXygAkhDuZacDizCx{A{pCrd@qkCjkEcs@zMglCjqB_vCfpAuX_McRk~@__AulAe_AwdEihBelAyFmkA|NupA{e@{z@hw@qgBfCo`Ano@qi@jj@{J``B{tFxu@}aAzT_|@db@q\fRex@fa@w_@nD{aAoLim@tLi`@yQ}GqSakBkUk[`tA}{Bd}@}`CbIsu@sFwrA{Tut@kmBmWyWyn@fl@ix@jL{aAt}Ay|Ard@k~@sLyl@OkhCduDcbDpA{~B{w@{@uHgp@wUhKer@kYhQgP\mkAxf@qZ,mw_fFhq}dVyf@pZ]lkAiQfPdr@jYvUiKtHfp@zw@z@qAz~BeuDbbDLrgCtLpm@sd@j~@u}Ax|AkLzaAgl@hx@nRpl@trBtYzTtt@rFvrAcIru@e}@|`CatA|{BjUj[pS`kBxQ|GuLh`@nLhm@oDzaAga@v_@gRdx@eb@p\{T~{@yu@|aAg`BtsFuk@|Kim@pf@aEpdAo{@hrBqlCjoLkmAlgAiiBuOjqAz`GpElqBqc@~pBz`@zlAnHjcAucA`|@sZ~o@mHp{@au@jlAqEdkAyw@dt@mTzs@my@l~@dHsD
CA-11,24,72,44,0,4777,35.9,-122.49461,37.712673,-122.373574,37.831626,16.5,10.8,30.6,-122.368402,37.829888,-122.50261,37.714613,15.4,10.8,35.9,-122.49461,37.712673,-122.373574,37.831626,0,552,24,ewdeFhvsjV`UqAwClVe`@dAgz@d\q[yIgZg^iGizD~]k[kHmm@dAkwBoEuZbDsi@gDsx@sUa{@sP{Xgl@wh@ef@eQkkAdIc[jXuRpDoP|R_J{LoMnHol@_{@wvCqaDoBwDzCw@gH|@lBf[{KbPoXpFgDkJy`@xUsIwXyf@lU,ys{eFna{iVrHvUhR{KrIvXx`@yUfDjJlXiF|KkPsBe\t~CfhDxgA`bBn~@eHzYlGdUuQhZsA~iBjg@pQhh@fBrmFhHxl@o]~[bFf|Dl[h\zXrJxeA{[kIzOfD|G
CA-12,24,72,5,0,4947,39.6,-122.267202,37.899324,-122.159264,37.673387,20.2,17.2,32.3,-122.315346,37.889586,-122.159264,37.673387,20.1,17.2,39.6,-122.267202,37.899324,-122.159264,37.673387,0,552,24,weifF~hgiVd]gTvRlE`SeVlTrI`{@sOwA{SfWaXxiCeBxg@j`@vX`n@lpCdd@dxA~v@rbAo|Btd@moBrr@{f@fd@ktAtnJcmIzNlNftD}|AzCnRdSyS~M~T,}hgfF|upiV~H{b@pyHapAhlAaa@ftAloA~f@q@`Sw`@Y_uAdiAyzCjTuoA`X_k@rj@a[f`@uoAdqJsoIzNlNftD}|AzCnRdSyS~M~T
CA-13,24,72,13,0,2834,244,-121.274564,37.174061,-121.4925,37.521804,75.8,92.9,173.5,-120.041808,36.870338,-121.416411,37.652231,117.3,99.4,244,-121.274564,37.174061,-121.4925,37.521804,160,552,20,{p{aF~lecVudBmuGlqBqzHbQycJpzAcpFs[stEek@mb@RilA~jF_GqsLr}Gs`c@reIcbJjqEuqInlHi_S`fXajGpLb@zbC`nDcJoWfc@vm@zpBneDvfFjXdmAdd@h`@|dCmXvcArtA|b@~iDmIfkC`kA{i@,sf``Fhtt{UfhAjwAHfpBjl@Es]zmiAgaFv~HemJpkVc_Bzy@{pOKmm@lo`AonIlsHyoOnxIihc@biIqgNnrHyja@x|i@yqJzBTjqBzpG@
CA-14,24,72,1,0,4485,118.9,-121.774146,37.487595,-121.686976,37.488399,42.1,38.5,100.1,-121.493472,37.488569,-122.159965,37.664039,48.5,38.5,118.9,-121.774146,37.487595,-121.686976,37.488399,0,552,24,oxxcFl_gfVwErw@jOpWqGbj@gq@`Pdr@hp@nMf{@yEjg@yw@uOuBrWtOdPqM|QskAje@iV`_@oGsWso@foA{z@z]{k@kBeh@`^wtEdq@yz@bWp@vKml@{RcSo{AyZuh@y_@emBicAkpBk~@_t@qh@uFeoA}mBe~@oB}NkOmJypDsk@eNj[il@Pkx@x^}Bx[mj@voDyaCvqAmYn{@qqA|e@hPvq@oRbf@zN`i@aE`SpY~_@a`@xZ|FvfAg_Bh^}HfXlHeCt^hVhE|To]ra@hTvCj]vaAuk@pq@`Sf}@_p@jBpOv`@_NqHxQjKr{A|j@wI,q~xcFdepdVk[de@mBv{Cy[`]mCfm@{vA|Uin@b`@o|@lrA{pCtvAwWvj@eeAtEoQ|d@sl@pBeu@dhBwA~o@pLlXi_A`aBc@rm@ak@rwA_IjiBcUtNyRvvAa^zv@c_@nf@eoErkCy[lj@y^|Bc@zy@}kBjfDsp@hVobAtDlJltA{MvhXxTzmB~EjpE{e@xcEjOxwC{Fx}@|s@t_BnPbeCeApqBvn@fC_Zte@jRvf@hD~eBtm@bbBsQzJv_AvaCn_@dL
CA-15,24,72,17,0,4913,57.5,-122.124328,37.48549,-122.49843,37.705963,32,26,47.4,-122.122239,37.476585,-122.49843,37.705963,31.1,26,57.5,-122.124328,37.48549,-122.49843,37.705963,0,552,24,ikxcF`lkhVtHvc@`X`Jf^sb@lYvcCmLtj@zQnGqvAhaDs\`wDsz@vcDghEleFywI`yIyQlpDmjCjwE{_@r_@cpB`e@MfhAv[xmAoInm@g~@lm@m}BhfC{t@lEau@fa@ybD_D|U`wAqo@~@jW`Mm[hbArWl@,usvcF~~jhVx\tnA`FdoAoLxh@rQhIivAn_Ds\`wDa|@bfDyfE`cFywI`yIyQlpDmjCjwE{_@r_@cpB`e@MfhAv[xmAoInm@g~@lm@m}BhfC{t@lEau@fa@ybD_D|U`wAqo@~@jW`Mm[hbArWl@
CA-16,24,72,18,0,2881,128,-121.927419,37.167716,-122.295013,37.195517,61.8,46.4,125.1,-122.494439,37.665468,-121.927419,37.167716,68.7,46.4,128,-121.927419,37.167716,-122.295013,37.195517,0,552,24,gizaFj}dgVm`@~s@~C~k@qK|^aPpQoAyg@yUp^xDfu@wYtf@dJvJ_U~c@xSpYoMlNdLrb@~z@oDnN{XjTnHoQ|FbLfE}PdWay@|Iu@~Xgd@cOwo@jR`Px}@}NtoCay@zUdCxZ{PjHdKnGgRns@lHkDChOcn@bz@hPdp@se@zXsh@hx@uCbkA{d@dPu]bcAs`@xAaaBfpAqVla@gExm@q{AhvB{`@gIos@~Yab@lfAoz@cJos@vrA}Sv`Ct}@qArb@xw@fb@TzA~b@dV{ArT`l@oTzc@rGzq@cHiOoi@|`CVpeAqzAfzAfJvLmSla@vEhb@oPhHx@nS_UvDjh@jxCaLdq@_hAfsBgHniBcOjQcKnlA~h@doAdAhr@dzDng@|m@iIzxG`rAxuB_gAdx@yA~kBmd@l_Asn@zTqpA|m@quAns@sZag@om@st@kKi]wd@nAyyAyUoj@iT?g^om@nOufC,ep{dFfusjVdoHsw@h~@zmAfoA`p@zo@uHpzArgAhfCaX~bBxc@heA{y@dmDkoIffDexC{xCsuG}Bak@ll@yn@}{@qJxfA_~@bsAeUllAehB|r@}@`hC{hDpYts@ve@}Bh[qdAzb@aCbq@gsAdk@yRbU{y@qOaz@hc@it@rx@Fnt@c}A`|@uE`oBmuDp}AkmAb{B_eG~}@zF`b@mfAjuAwOjyBqgEtbCasAt]ccAlb@sLbFunAfoAerAiPep@bn@cz@lJclB`y@{Uc@onE`Y}Am~@kKuAcfAzcB|]rVo|ExUq^nAxg@`PqQ~g@}`C
CA-17,24,72,0,0,3660,61.6,-122.06441,37.303755,-122.031123,37.490123,28.8,18.5,51,-121.794489,37.415551,-122.105067,37.518306,26.3,18.5,61.6,-122.06441,37.303755,-122.031123,37.490123,0,552,24,o{tbFpu_hVnAkStK|CmN}fAuuAmD}^pN@iPey@vQuKcb@pAkyAcwD@ua@v\atEoaAku@smFyj@coBaDwcDsd@ssDc`@zS_rD~b@ajCfdA_eDz|Ddb@luAwfAx~Aci@p~AhsAdj@{CrVba@p[sKlt@`yAqO,evjcFp~jfVvDiNfZ~E~G|d@{Cho@{KvQmAzr@oHzKvC~T_JdHBrItLoDfYzF|BxaAnFbEfMyHlXhw@yt@|_@vL~`@pUjVld@lbAqh@h_AvB~KkIr}BvEzXaiDb|@_rD~b@{fClbAaTdPozBj_DoLvLcJJdb@luAwfAx~AcvBhtFpLfKp`@lhByZfcAeAd_@eUbm@|FpaA|Rvj@~cAbeA
CA-18,24,72,8,0,4811,368.2,-119.851695,35.873354,-120.620981,35.796789,156,131.3,253.8,-119.851695,35.873354,-121.643071,37.113336,156.6,152.8,368.2,-119.851695,35.873354,-120.620981,35.796789,160,552,20,mo}yEbpozU`gAkbAY~tHsyAtQuaEpcC_eDnO_Cci@m}LxjMy`M`_VjmLxqBvw@~eB{~SngY{uD~A~Bd|PvzBh~AjiB`{Fpw@x]st@h_Cz[||AkVrj@rf@hwAb~@vKof@z`A}zAndJoiChlHeiEfrF{_CrmIkvBzmCa^d`Che@p[bAbr@`p@fHu_@x~@zB~~Awj@p{C`v@jEfQpxBaBmfAhbC{vDx`IqhIr~AocDbq@uoDvpAoy@jd@ahAvyCffBpfHorCnaDdNnhClx@xiAzoBlaD`aApsAjtAtyBpZ~|@iIwlAkwCqFwl@dZkZeYyf@zsKsNmaCmlFgwAexA_q@gjDkuGadDgJw|@{dA_f@zAs{A{d@ibBvoAa_CvtB_cHj~@rHrQlnBy[buAbb@~wAhlCdo@p`AvjAbxCjdAxjB~wBqg@fkB`hCdqEwfE_Xo`@f]du@rvBblCziB,mo}yEbpozU`gAkbAk@ruHw{GruC_iDsXm}LxjMalMdwVaiRxsPyzVdbNwkd@fr`@ay[fga@bzBfzGjoGptD|OvtCmcCniF`@`aMucAd{D}nAx|XyuF~dKh[xuDw|@daBvpAlpDmYdvEimMtzU}aBxJwhGl{EsrFvyKsfFfx@oPvlAefIx`HosG`yR_bGz`@wgQlgH{kCz{Bzi@xuB
CA-19,24,72,18,0,4524,427.9,-120.195046,35.608393,-121.912305,37.207923,251.6,168.8,363.9,-120.074613,35.472446,-122.307981,37.124356,244.2,168.8,427.9,-120.195046,35.608393,-121.912305,37.207923,0,552,24,mwixE`rr|U|uCdCp_FdsGirJvzS_kJfrAth@rjn@jhBleOhjI~`At}H`oTn_@ttLmlB|jLdrCzpRyiT~tV}_F|kUsmTvoHcnSrpXuaUf_G{tCzqLk`[n~S_xQrwUqeI`zQipe@v`H}oDqwDgoEpUq`McyQuaTmyH{hKr`C{`NgvAthArdDclHpaKqeEqq@}mAcoT_lFouCpvCkdCo}DqiHguFzuAyl@leFycHbrFasLvvC}pBnyKvcCulAzxB~dD}dHrqL,yeowEha{{UenAmfBqmIz_Eal`@lig@beHrsLpqBhp|@`vIjaBboFhtLjqBh_RwoB`{NdrCzpRyiT~tVarEl|To{Tf_IcnSrpXuaUf_G{tCzqLk`[n~S_xQrwUqeI`zQipe@v`H}oDqwDgoEpU{_MsxQatSuvHexKj}B{_NgvAnj@nwEy~O|qNcdBflYp_ErnDc`AttMehKjnRstPfgO
CA-20,24,72,8,0,4743,626.1,-119.790953,35.478285,-119.067367,36.857897,310.4,171.5,530.7,-117.839809,34.82273,-119.38017,36.968071,306.2,171.5,626.1,-119.790953,35.478285,-119.067367,36.857897,0,552,24,ijpwEltczUphFBWclRbnG{dDeOwyr@tid@{wl@v@saw@ouD`@g@unIggRpCqZznBs}KteBakMu|Tdt@cqEa|FcxCowLab^asGueIexC~r@_tI{xDyfBbkMsjDfqDfyD~gYebB`sDgoIhjBrc@poG{pElbMct_@xvWa|Fj{@_zCs|@tQmkIanJckLaOtaQo{Exc@glCxoa@etjAggA{|C`nD||AryFjbCn`@_BppIkqDp@i}A``FaaFq@}@noBcrOmAgbC{mBrfB`nWcbBnyIm`QsyRqnIqkB|_@qiKupEvgA|Ty{C{kBda@btC}sBe_BocBlwB{L`ImyN|hCigC~t@{uL,aipsExqfnU_pBz`NslS}EcwKs|EsyB~gh@}qDpaOv_ClkVgyB`uPscLxjAaeBlzL{}ExwAmbKt|Q{oCdlGmh@taNusLde[mlLxeBakMu|Tdt@cqEi{F_wCguB{bJ{aDorBerG__UenSkxGyfBbkMsjDfqDfyD~gYebB`sDgoIhjBrc@poG{pElbMct_@xvWa|Fj{@_zCs|@tQmkIanJckLaOtaQo{Exc@glCxoa@qyjAccAorCvfFh{Eh~E_BppIkqDp@i}A``FaaFq@}@noBcrOmAgbC{mBrfB`nWqjCvd[szYpFk`EgqF}b@_fJy`NmhFhxBupG
CA-21,24,72,0,0,498,87,-119.907226,36.706316,-119.219831,36.298396,57.9,49.5,82,-119.219831,36.298396,-119.852424,36.803632,59.7,49.5,87,-119.907226,36.706316,-119.219831,36.298396,0,552,24,oe`_FdkzzUeAw|Xnh]mv`@npGadI`pB}_EzNuvc@fuDpCt@m`FpsXsKpAslL|nDj@gBs^,_pp|E|btvUfBr^ivDYm@beLs`Bn[ukU}Gu@l`FguDqCoI||b@smAj}CgiJzwLcua@vae@of@bsAcyD`_C}wBvpCkF{z@o}@uD
CA-22,24,72,1,0,1839,310.2,-120.231655,36.793032,-118.758118,35.238468,188.9,140.6,239.3,-118.758118,35.238468,-120.547537,36.667893,169.7,140.6,310.2,-120.231655,36.793032,-118.758118,35.238468,0,552,24,mcq_Fzvy|Umk@eiHi~HiiFYauP~er@ra@zzDfaFxfqAf_@l@vtJvtJumJv|Lo~UxlVy~Vrxs@ssg@r}AgvOaCyydAbjRwmGtS{~Pr~CgK`vAy|Ca|AuSllBwlAwiCmhChhIu|DzyB_vHp~I|ArhCqwWrhFmgIxjI`a@,moavEf}ysUivIq`@w~EleImuCvxWcpIsA{yB~uHihIt|DviClhCmlBvlA`|AtSavAx|Cs~CfKud@tqQczQ~kF`DvheA{jBlpOwto@zed@wwY`zYiuMtbWsqoAfjaAsuXxg_@mbBl~@slDwiM
CA-23,24,72,16,0,3343,468.9,-114.625537,33.462883,-116.052853,34.239858,350.1,230.2,390.4,-114.625537,33.462883,-118.096689,35.160211,332.4,230.2,468.9,-114.625537,33.462883,-116.052853,34.239858,88,552,22,_vfkErxrzTu@pqAgyAg@GvkB_}W|IwG{~OwkQ`KuzC_{IyrSfyBu}I}fAemGxcBkcCwo@q`ImrHsiOcQy}BdjDujBpMwrK~mKee@lxD{uFbfFo|Y~tAkw[me@w~Jmf@o}AahA{cCn~@eiZesGeaFviA}aEqlAocJv|Ls|@h`E`sAv}I{\~yDhmCz}MbMlhKlpDnbSrnDpew@yKxvItzLlud@xaBbkb@szBfzYh`Czz^whAjjFgPtod@}|@`zF_eEz|HshAbzHypGh`q@y}Bnsb@o}BxaRymBriF}CrkEjkFyv@p_Df~A`lK_yBviVuyKnnFl}E~qJiuEbgRzBl@y~O~mDe_XrbB_xCnM_hCxhDijExLmyT`uBs|AbaBgdFdeLclGQwr[ntD`@MmyHmT{oC{~H_xK|EunHp{HenJ,_vfkErxrzTe{A`}D_}W|IwG{~OwkQ`KuzC_{Iu_g@bvC}dMecJsiOcQiz[hh^{tv@pn@mqz@_gIufJhcMgCnsUzlIxjn@xaDj}aAbrLvmc@x~@~`Olg@voXswB~pTh`Cj__@mbAxye@_dJbz`@soKxttAsoFb|YduAvoOseGddEcaAfpl@qsLdm`@ekBdzmA{iPlBmzCzqCxB`ob@kxE{aD
CA-24,22,72,50,0,4102,373,-119.529643,35.057345,-119.25461,34.407791,226.4,127.8,199.3,-119.199171,34.243067,-120.842573,35.508805,152.4,127.8,373,-119.529643,35.057345,-119.25461,34.407791,0,462,22,mc~tEfspxUwfNzfWmaQ~bQugBr{Cl_@baDowAjvBkxGfhF}oC}Fs@t}BitDlcIkBhqUsxAv@kA~`Fy{EtaX_tClgCz}BxgExH`}BgaD|}@yqCx{Ds_BzrJfsAloAit@btIvfDd~HdEbyEdmDdmFzwBt|@i]nvCfdAxiDjpAvx@jdGqbCziDbb@jhBlcGdlLjtDxdEx\xqBcsAjdJqzXz{S_dVvoGayBv_Lc@bwQgvN`xIw{LpzD_vPdlDk{B`yA_mGrbNguNndB_sM|wG}gV|rBkzAhaE}lI~m@tu@l{DcpB|nDkeJ__AkpG~j@mgR~eG{rRr`IomLpHi~Bn|D_zEplAw~DsaKqlA{bBdcBaaCiMqqG{mFvnAn_@b@esB,eb_pExapvUoEvaBov@mZcgApzCd_@bzBe~DjlNwjDhyDe^zcDg|HphLyoDdnJyzBtmOwJfiJxbAd`GumB|bGa}Fd_FudAia@s`@xwBu~Ff{GmxGvhVsbBnoM{aNbuNe}AtrG}eDfjBc{DlyPs|BbmEguXrmV}}K~@}dH`iCsiSnqUeaL|sZ_{FCi|L_qE}v@da@_wCnjDu}Ilw]cnI|qDmrN_uF
CA-25,24,71,13,0,4636,452.4,-115.344838,33.780144,-114.638511,33.029115,304.6,163.4,226.8,-114.614068,32.739015,-117.045698,33.949412,197,163.4,452.4,-115.344838,33.780144,-114.638511,33.029115,170,552,20,{tdmEfh__U?ixC}gJqpKiie@{kCsoAeuA}tLncz@`pGj}DeqC`dJy|Czm^JzeWuzAx{BtCnvVr{Je@~h@ajA~sHmh@hiEdZxoBegExuEmlD~~@khFoXslB`eDwoMj}LqkMjfOzhLrsGyzCv`GiBcrB`zd@a`Fzka@`r@`|@l{E_}EbjNusH`gMdTnvKkcAbpFyuFvtLgzEtuVgcQvcFghBvxCwkEvyGeeCftFk{Rt`GcaGnG_}PbmFsfDhSwoOhqj@yMk@adi@rvKghg@gSyw\qqBcyBiaE}eLflBcaW{XcxBhbBwhMqq@mu@aiJkPexFxnDa|KpmAiwF}`Cq~HbE{wCgtBeaAxpC,{iyfE|ppzT~f@pqAsnD`rh@l_E~bL|tBtaCnQbn\auKffg@kG~xh@_wN`|@siZec@wq@ltErQz~H}fF|iDuI||Po`Gd`GasFvzR_|GjdC{vCllEmdFrgByyVdgQ}kLhtEmtFzxFyoK|aAyuMeP_fNzsHskKh`LcQlfFaeDfuLelZ~xj@okBzvQx]`n]aoAf`Efl@|xEcPduUgrBfmCpOdpFkg@xa@
